society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ie27,Banaro,xd804,bana1292,Banaro,,EA001,2,16-25%,1910,,
Ie3,Arapesh,xd807,buki1249,Bukiyip,Nuclear Torricelli,EA001,2,16-25%,1930,with special reference to the Mountain Arapesh (Alitoa),
Ie4,Wogeo,xd818,woge1237,Wogeo,Austronesian,EA001,2,16-25%,1930,"Dap, Wonevaro district",
Ig1,Siuai,xd841,siwa1245,Siwai,South Bougainville,EA001,2,16-25%,1940,Northeastern group,
Ig10,Usiai,xd842,lele1270,Lele (Papua New Guinea),Austronesian,EA001,2,16-25%,1950,,
Ig15,Bakovi,xd847,bola1250,Bola,Austronesian,EA001,2,16-25%,1950,,
Ig7,Lakalai,xd859,naka1262,Nakanai,Austronesian,EA001,2,16-25%,1950,,
Na1,Nabesna,xd1026,uppe1437,Upper Tanana,Athabaskan-Eyak-Tlingit,EA001,2,16-25%,1930,,
Na15,Tlicho,xd1032,dogr1252,Dogrib,Athabaskan-Eyak-Tlingit,EA001,2,16-25%,1860,,
Na19,Dakelh,xd1035,carr1249,Carrier,Athabaskan-Eyak-Tlingit,EA001,2,16-25%,1880,with special reference to the Hwitsowitenne,
Na31,Eastern Cree,xd1047,sout2978,Southern East Cree,Algic,EA001,2,16-25%,1850,with special reference to those of Albany and Moose Creek,
Na32,Montagnais,xd1048,mont1268,Montagnais,Algic,EA001,2,16-25%,1880,Lake St. John & Mistassini Band,
Na33,Northern Saulteaux,xd1049,alba1270,Albany River Ojibwa,Algic,EA001,2,16-25%,1870,Berens River band,
Na34,Pekangekum,xd1050,lacs1238,Lac Seul Ojibwa,Algic,EA001,2,16-25%,1940,a band of Northern Saulteaux very closely akin to Na33 (Berens River band) but described as of a much more recent date,
Na35,Nipigon,xd1051,cent2136,Central Ojibwa,Algic,EA001,2,16-25%,1800,,
Na36,Minnesota Ojibwa,xd1052,redl1238,Red Lake Chippewa,Algic,EA001,2,16-25%,1860,with special reference to the Red Lake and White Earth bands,
Nb1,Haida,xd1068,nort2938,Northern Haida,Haida,EA001,2,16-25%,1890,Masset Town,
Nb11,Nuu chah nulth,xd1070,nuuc1236,Nuu-chah-nulth,Wakashan,EA001,2,16-25%,1880,with special reference to the Central Nootka,
Nb12,Klahoose,xd1071,slia1241,Sliammon,Salishan,EA001,2,16-25%,1880,,
Nb13,Squamish,xd1072,squa1248,Squamish,Salishan,EA001,2,16-25%,1880,,
Nb14,Comox,xd1073,isla1276,Island Comox,Salishan,EA001,2,16-25%,1880,,
Nb19,Lower Chinook,xd1078,chin1286,Chinook,Chinookan,EA001,2,16-25%,1850,,
Nb20,Tillamook,xd1080,till1254,Tillamook,Salishan,EA001,2,16-25%,1870,,
Nb23,Heiltsuk,xd1083,bell1263,Bella Bella,Wakashan,EA001,2,16-25%,1880,,
Nb24,Makah,xd1084,maka1318,Makah,Wakashan,EA001,2,16-25%,1860,,
Nb25,Quinault,xd1085,quin1251,Quinault,Salishan,EA001,2,16-25%,1860,,
Nb26,Cowichan,xd1086,cowi1241,Cowichan,Salishan,EA001,2,16-25%,1880,,
Nb5,Eyak,xd1102,eyak1241,Eyak,Athabaskan-Eyak-Tlingit,EA001,2,16-25%,1890,Eyak Tribe,
Nb7,Tsimshian,xd1104,nucl1649,Southern-Coastal Tsimshian,Tsimshian,EA001,2,16-25%,1880,,
Nb8,Haisla,xd1105,hais1244,Haisla,Wakashan,EA001,2,16-25%,1880,,
Nb9,Nuxalk,xd1106,bell1243,Bella Coola,Salishan,EA001,2,16-25%,1880,"Central group, lower B.C. River",
Nd10,Nlaka'pamux,xd1142,thom1243,Thompson,Salishan,EA001,2,16-25%,1860,,
Nd8,Chilcotin,xd1206,chil1280,Chilcotin,Athabaskan-Eyak-Tlingit,EA001,2,16-25%,1880,with special reference to the Alexis Creek and Redstone bands,
Nd9,Lillooet,xd1207,lill1248,Lillooet,Salishan,EA001,2,16-25%,1860,,
Ne1,Gros Ventre,xd1208,gros1243,Gros Ventre,Algic,EA001,2,16-25%,1880,Gros Ventre Tribe,
Ne11,Assiniboine,xd1210,assi1247,Assiniboine,Siouan,EA001,2,16-25%,1870,,
Ne12,Blackfoot,xd1211,pieg1239,Piegan,Algic,EA001,2,16-25%,1850,,
Ne13,Kainai,xd1212,bloo1239,Blood,Algic,EA001,2,16-25%,1850,,
Ne14,Bungi,xd1213,west1510,Western Ojibwa,Algic,EA001,2,16-25%,1850,,
Ne18,Piegan,xd1217,pieg1239,Piegan,Algic,EA001,2,16-25%,1850,,
Ne19,Plains Cree,xd1218,plai1258,Plains Cree,Algic,EA001,2,16-25%,1850,,
Ne2,Kiowa Apache,xd1219,kiow1264,Kiowa Apache,Athabaskan-Eyak-Tlingit,EA001,2,16-25%,1870,,
Ne4,Crow,xd1223,crow1244,Crow,Siouan,EA001,2,16-25%,1870,,
Ne5,Cheyenne,xd1224,chey1247,Cheyenne,Algic,EA001,2,16-25%,1860,,
Ne7,Sarcee,xd1226,sars1236,Sarsi,Athabaskan-Eyak-Tlingit,EA001,2,16-25%,1880,,
Ne9,Arapaho,xd1228,arap1274,Arapaho,Algic,EA001,2,16-25%,1860,,
Nf12,Ponca,xd1232,ponc1241,Ponca,Siouan,EA001,2,16-25%,1850,,
Nf14,Caddo,xd1234,cadd1256,Caddo,Caddoan,EA001,2,16-25%,,,
Nf15,Kickapoo,xd1235,kick1244,Kickapoo,Algic,EA001,2,16-25%,1870,,
Nf2,Ho Chunk,xd1236,hoch1243,Ho-Chunk,Siouan,EA001,2,16-25%,1850,,
Nf4,Myaamia,xd1238,miam1252,Miami,Algic,EA001,2,16-25%,1720,,
Ng12,Choctaw,xd1247,choc1276,Choctaw,Muskogean,EA001,2,16-25%,1760,,
Ng15,Chitimacha,xd1250,chit1248,Chitimacha,,EA001,2,16-25%,1750,,
Ng3,Muscogee,xd1252,cree1270,Creek,Muskogean,EA001,2,16-25%,1750,Upper division in Alabama,
Ng4,Penobscot,xd1253,peno1243,Penobscot,Algic,EA001,2,16-25%,1900,,
Ng6,Delaware,xd1255,unam1242,Unami,Algic,EA001,2,16-25%,1700,with special reference to the Munsee,
Ng8,Timucua,xd1257,timu1245,Timucua,,EA001,2,16-25%,1560,,
Nh19,Cocopa,xd1269,coco1261,Cocopa,Cochimi-Yuman,EA001,2,16-25%,1850,,
Nh20,Kamia,xd1271,kumi1248,Tipai,Cochimi-Yuman,EA001,2,16-25%,1860,,
Nh22,Quechan,xd1273,quec1382,Quechan,Cochimi-Yuman,EA001,2,16-25%,1860,,
Nh3,Navajo,xd1279,nava1243,Navajo,Athabaskan-Eyak-Tlingit,EA001,2,16-25%,1930,,
Ni4,Seri,xd1289,seri1257,Seri,,EA001,2,16-25%,1900,,
Ni7,Yaqui,xd1292,yaqu1251,Yaqui,Uto-Aztecan,EA001,2,16-25%,1870,,
Ni8,Opata,xd1293,opat1246,Teguima,Uto-Aztecan,EA001,2,16-25%,1550,,
Sa14,Ngäbe,xd1314,ngab1239,Ngäbere,Chibchan,EA001,2,16-25%,,,
Sc16,Ye'kuana,xd1342,maqu1238,Maquiritari,Cariban,EA001,2,16-25%,1920,with special reference to the Makitare,
Sc2,Pumé,xd1345,pume1238,Pumé,,EA001,2,16-25%,1950,,
Sc3,Barama River Carib,xd1346,mura1272,Murato,Cariban,EA001,2,16-25%,1930,Barama River,
Sc5,Wapishana,xd1348,wapi1253,Wapishana,Arawakan,EA001,2,16-25%,1900,,
Sc8,Piaroa,xd1351,piar1243,Piaroa,Jodi-Saliban,EA001,2,16-25%,1950,,
Sd4,Guaica,xd1356,yano1262,Yanomámi,Yanomamic,EA001,2,16-25%,1950,,
Se11,Chácobo,xd1364,chac1251,Chácobo,Pano-Tacanan,EA001,2,16-25%,1960,,
Se6,Witoto,xd1370,muru1274,Murui Huitoto,Huitotoan,EA001,2,16-25%,1910,,
Sg4,Tehuelche,xd1386,tehu1242,Tehuelche,Chonan,EA001,2,16-25%,1870,Equestrian,
Sh1,Wichí,xd1388,wich1264,Wichí Lhamtés Güisnay,Matacoan,EA001,2,16-25%,1860,,
Sh2,Terena,xd1389,tere1279,Terena-Kinikinao-Chane,Arawakan,EA001,2,16-25%,1850,,
Sh3,Abipón,xd1390,abip1241,Abipon,Guaicuruan,EA001,2,16-25%,1800,Those in contact with mission,
Sh8,Toba,xd1395,toba1269,Toba,Guaicuruan,EA001,2,16-25%,1964,with special reference to those of the Argentine Chaco,
Sh9,Lengua,xd1396,leng1262,Lengua,Lengua-Mascoy,EA001,2,16-25%,1890,Those in contact with mission,
Si2,Trumai,xd1399,trum1247,Trumai,,EA001,2,16-25%,1930,Village of Vanivani,
Si5,Kamayurá,xd1402,kama1373,Kamayurá,Tupian,EA001,2,16-25%,1940,,
Si7,Paresi,xd1404,pare1272,Parecís,Arawakan,EA001,2,16-25%,1910,with special reference to the Cozarimi,
Si8,Umotina,xd1405,umot1240,Umotína,Bororoan,EA001,2,16-25%,1940,,
Si9,Aweti,xd1406,awet1244,Awetí,Tupian,EA001,2,16-25%,1940,,
Sj1,Carajá,xd1407,kara1500,Karajá,Nuclear-Macro-Je,EA001,2,16-25%,1950,,
Sj10,Cayua,xd1408,mbya1239,Mbyá Guaraní,Tupian,EA001,2,16-25%,1950,Taquapiri,
Sj2,Sherente,xd1410,xere1240,Xerénte,Nuclear-Macro-Je,EA001,2,16-25%,1850,,
Sj4,Canela,xd1412,cane1242,Canela-Krahô,Nuclear-Macro-Je,EA001,2,16-25%,1930,Ramcocamecra or Canella,
Sj7,Apinaye,xd1415,apin1244,Apinayé,Nuclear-Macro-Je,EA001,2,16-25%,1920,,
Sj8,Tupinambá,xd1416,tupi1273,Tupinambá,Tupian,EA001,2,16-25%,1600,Hinterland of Rio de Janeiro,
ec15,Mansi,xd623,mans1258,Northern Mansi,Uralic,EA001,2,16-25%,1880,Middle Northern Sos'va group,
ec16,Evenk,xd624,even1259,Evenki,Tungusic,EA001,2,16-25%,1890,Barguzin group,
ec17,Negidal,xd625,negi1245,Negidal,Tungusic,EA001,2,16-25%,1890,Upper Amgun' River group,
ec18,Ulch,xd626,ulch1241,Ulch,Tungusic,EA001,2,16-25%,1890,Ulch people as a whole,
ec19,Orok,xd627,orok1265,Orok,Tungusic,EA001,2,16-25%,1890,Northern group,
ec20,Oroch,xd629,oroc1248,Oroch,Tungusic,EA001,2,16-25%,1890,Oroch people as a whole,
ec21,Udihe,xd630,udih1248,Udihe,Tungusic,EA001,2,16-25%,1890,Hor River group,
Aa5,Mbuti,xd5,bila1255,Bila,Atlantic-Congo,EA001,3,26-35%,1930,"Epulu net-hunters, Ituri forest",
Ib8,Anak Dalam,xd757,kubu1239,Kubu,Austronesian,EA001,3,26-35%,1900,with special reference to the Ridan group,
Id13,Anindilyagwa,xd776,anin1240,Anindilyakwa,Gunwinyguan,EA001,3,26-35%,1930,,
Id5,Kariyarra,xd780,kari1304,Kariyarra,Pama-Nyungan,EA001,3,26-35%,1910,,
Id9,Ngiyambaa,xd784,wang1291,Ngiyambaa,Pama-Nyungan,EA001,3,26-35%,1910,,
Ie12,Kwoma,xd788,kwom1262,Kwoma,Sepik,EA001,3,26-35%,1930,Hongwam subtribe; Rumbima,
Ie39,Elema,xd817,orok1267,Orokolo,Eleman,EA001,3,26-35%,1920,with special reference to those of Orokolo Bay,
Ie6,Waropen,xd820,waro1242,Waropen,Austronesian,EA001,3,26-35%,1930,,
Ig11,Rossel Islanders,xd843,yele1255,Yele,,EA001,3,26-35%,1920,,
Ij2,Māori,xd891,maor1246,Maori,Austronesian,EA001,3,26-35%,1820,Nga Puhi Tribe,
Na29,Beaver,xd1045,beav1236,Beaver,Athabaskan-Eyak-Tlingit,EA001,3,26-35%,1850,,
Na37,Rainy River Ojibwe,xd1053,rain1239,Rainy River Ojibwa,Algic,EA001,3,26-35%,1880,,
Na38,Katikitegon,xd1054,uppe1274,Upper Michigan-Wisconsin Chippewa,Algic,EA001,3,26-35%,1800,with special reference to the Lac Vieux Desert band,
Na39,Eastern Ojibwa,xd1055,east2542,Eastern Ojibwa,Algic,EA001,3,26-35%,1870,with special reference to the Kitchibuan of Parry Island,
Nb15,Lummi,xd1074,lumm1243,Lummi,Salishan,EA001,3,26-35%,1880,,
Nb17,Puyallup,xd1076,sout2965,Southern Puget Sound Salish,Salishan,EA001,3,26-35%,1870,,
Nb27,Stó:lō,xd1087,chil1281,Chiliwack,Salishan,EA001,3,26-35%,1880,with special reference to the Tait,
Nb3,Kwakwaka'wakw,xd1090,kwak1269,Kwak'wala,Wakashan,EA001,3,26-35%,1890,,
Nb31,Tututni,xd1092,tutu1242,Tututni,Athabaskan-Eyak-Tlingit,EA001,3,26-35%,1870,,
Nb37,Lassik,xd1098,wail1244,Wailaki,Athabaskan-Eyak-Tlingit,EA001,3,26-35%,1860,,
Nb38,Mattole-Bear River,xd1099,matt1238,Mattole,Athabaskan-Eyak-Tlingit,EA001,3,26-35%,1860,with special reference to the inhabitants of the Bear River,
Nc10,Achumawi,xd1108,achu1247,Achumawi,Palaihnihan,EA001,3,26-35%,1860,,
Nc14,Wintu,xd1112,nucl1651,Nuclear Wintu,Wintuan,EA001,3,26-35%,1860,with special reference to the northeastern Wintu,
Nc8,Klamath,xd1139,klam1254,Klamath-Modoc,,EA001,3,26-35%,1860,Klamath Tribe,
Nd1,Tenino,xd1141,teni1238,Tenino,Sahaptian,EA001,3,26-35%,1850,,
Nd11,Shuswap,xd1143,shus1248,Shuswap,Salishan,EA001,3,26-35%,1850,with special reference to the southeastern Shuswap,
Nd12,Bitterroot Salish,xd1144,kali1309,Kalispel,Salishan,EA001,3,26-35%,1860,,
Nd13,Kalispel,xd1145,kali1309,Kalispel,Salishan,EA001,3,26-35%,1860,,
Nd14,Coeur d’Alene,xd1146,coeu1236,Coeur d'Alene,Salishan,EA001,3,26-35%,1860,,
Nd15,Sinkaitk,xd1147,sout2963,Southern Okanogan,Salishan,EA001,3,26-35%,1880,,
Nd16,Wenatchi,xd1148,wena1241,Wenatchi,Salishan,EA001,3,26-35%,1870,,
Nd17,Klikitat,xd1149,nucl1237,Nuclear Yakima,Sahaptian,EA001,3,26-35%,1870,,
Nd18,Wishram,xd1150,wasc1239,Wasco-Wishram,Chinookan,EA001,3,26-35%,1860,,
Nd19,Umatilla,xd1151,umat1237,Umatilla,Sahaptian,EA001,3,26-35%,1860,,
Nd2,Southern Ute,xd1152,utee1244,Ute,Uto-Aztecan,EA001,3,26-35%,1860,,
Nd20,Nez Perce,xd1153,nezp1238,Nez Perce,Sahaptian,EA001,3,26-35%,1850,,
Nd3,Havasupai,xd1163,hava1249,Havasupai,Cochimi-Yuman,EA001,3,26-35%,1870,Havasupai Tribe,
Nd4,Sanpoil,xd1174,sanp1257,Sanpoil,Salishan,EA001,3,26-35%,1870,,
Nd44,Yahanduka,xd1179,west2622,Western Shoshoni,Uto-Aztecan,EA001,3,26-35%,1850,,
Nd45,Bohogue,xd1180,nort2955,Northern Shoshoni,Uto-Aztecan,EA001,3,26-35%,1860,,
Nd46,Agaiduka,xd1182,nort2955,Northern Shoshoni,Uto-Aztecan,EA001,3,26-35%,1860,,
Nd47,Tukudika,xd1181,nort2955,Northern Shoshoni,Uto-Aztecan,EA001,3,26-35%,1850,,
Nd57,Pahvant,xd1193,utee1244,Ute,Uto-Aztecan,EA001,3,26-35%,1860,,
Nd58,Uintah Ute,xd1194,utee1244,Ute,Uto-Aztecan,EA001,3,26-35%,1860,,
Nd59,Moanunts,xd1195,utee1244,Ute,Uto-Aztecan,EA001,3,26-35%,1860,,
Nd61,Taviwatsiu,xd1198,utee1244,Ute,Uto-Aztecan,EA001,3,26-35%,1860,,
Nd63,Bannock,xd1200,bann1248,Bannock,Uto-Aztecan,EA001,3,26-35%,1860,with special reference to the Eastern Bannock,
Nd64,Wind River Eastern Shoshone,xd1201,nort2955,Northern Shoshoni,Uto-Aztecan,EA001,3,26-35%,1860,with special reference to the Kucundika,
Nd7,Kutenai,xd1205,kute1249,Kutenai,,EA001,3,26-35%,1880,Lower or eastern branch,
Ne16,Karankawa,xd1215,kara1289,Karankawa,,EA001,3,26-35%,1800,,
Nh16,Jicarilla,xd1266,jica1244,Jicarilla Apache,Athabaskan-Eyak-Tlingit,EA001,3,26-35%,1870,"Jicarilla Reservation, Dulce, New Mexico",
Nh17,Western Apache,xd1267,west2615,Western Apache,Athabaskan-Eyak-Tlingit,EA001,3,26-35%,1870,,
Nh21,Mojave,xd1272,moha1256,Mohave,Cochimi-Yuman,EA001,3,26-35%,1850,Fort Mohave and Colorado River Reservation,
Ni2,Tohono O'odham,xd1287,toho1246,Tohono O'odam,Uto-Aztecan,EA001,3,26-35%,1930,,
Ni6,Pima,xd1291,akim1239,Akimel O'odham,Uto-Aztecan,EA001,3,26-35%,1840,,
Sa9,Miskito,xd1325,misk1235,Mískito,Misumalpan,EA001,3,26-35%,1920,Vicinity: Cape Gracias a Dios,
Sb5,Paraujano,xd1330,para1316,Paraujano,Arawakan,EA001,3,26-35%,1950,,
Sb7,Yupa,xd1332,yukp1241,Yukpa,Cariban,EA001,3,26-35%,1950,with special reference to the Pariri,
Sd6,Shiriana,xd1358,nina1238,Ninam,Yanomamic,EA001,3,26-35%,1960,,
Sd8,Sanema,xd1360,sanu1240,Sanumá,Yanomamic,EA001,3,26-35%,1950,,
Se1,Sirionó,xd1362,siri1273,Sirionó,Tupian,EA001,3,26-35%,1940,Vicinity of the Rio Blanco,
ec13,Itelmen,xd621,itel1242,Itelmen,Chukotko-Kamchatkan,EA001,3,26-35%,1710,those of Eastern Kamchatka,
Aa2,Dorobo,xd2,okie1245,Okiek,Nilotic,EA001,4,36-45%,1920,with special reference to Central Dorobo,
Aa4,Bergdama,xd4,dama1270,Damara,Khoe-Kwadi,EA001,4,36-45%,1920,,
Eh1,Andamanese,xd686,akab1249,Aka-Bea,Great Andamanese,EA001,4,36-45%,1870,,
Eh4,Vedda,xd690,vedd1240,Veddah,Indo-European,EA001,4,36-45%,1900,with special reference to the Rock Vedda,
Ej3,Semang,xd725,kens1248,Kensiu,Austroasiatic,EA001,4,36-45%,1920,Jehai Group or subtribe,
Id6,Wikmunkan,xd781,wikm1247,Wik-Mungkan,Pama-Nyungan,EA001,4,36-45%,1920,with special reference to the Archer River group,
Id8,Tasmanians (northwestern),xd783,port1278,Port Sorell,Western Tasmanian,EA001,4,36-45%,1830,,
Ie16,Kutubu,xd792,foii1241,Foi,East Kutubu,EA001,4,36-45%,1940,,
Ie30,Mimika,xd808,kamo1255,Kamoro,Nuclear Trans New Guinea,EA001,4,36-45%,1950,,
Ie8,Purari,xd822,pura1257,Purari,,EA001,4,36-45%,1910,with special reference to the Koriki,
Nb30,Takelma,xd1091,take1257,Takelma,,EA001,4,36-45%,1860,,
Nb32,Shasta,xd1093,shas1239,Shasta,Shastan,EA001,4,36-45%,1860,with special reference to the Shastika or eastern Shasta,
Nb33,Chimariko,xd1094,chim1301,Chimariko,,EA001,4,36-45%,1860,,
Nb34,Karuk,xd1095,karo1304,Karok,,EA001,4,36-45%,1860,,
Nb35,Hupa,xd1096,hupa1239,Hupa,Athabaskan-Eyak-Tlingit,EA001,4,36-45%,1860,,
Nb36,Wiyot,xd1097,wiyo1248,Wiyot,Algic,EA001,4,36-45%,1860,,
Nb39,Sinkyone,xd1100,wail1244,Wailaki,Athabaskan-Eyak-Tlingit,EA001,4,36-45%,1860,,
Nb4,Yurok,xd1101,yuro1248,Yurok,Algic,EA001,4,36-45%,1850,,
Nb6,Tolowa,xd1103,tolo1259,Tolowa-Chetco,Athabaskan-Eyak-Tlingit,EA001,4,36-45%,1870,,
Nc15,Coast Yuki,xd1113,yuki1243,Yuki,Yuki-Wappo,EA001,4,36-45%,1860,,
Nc16,Huchnom,xd1114,yuki1243,Yuki,Yuki-Wappo,EA001,4,36-45%,1860,,
Nc18,Eastern Pomo,xd1116,east2545,Eastern Pomo,Pomoan,EA001,4,36-45%,1860,"Clear Lake, Village of Cignon",
Nc19,Southern Pomo,xd1117,sout2984,Southern Pomo,Pomoan,EA001,4,36-45%,1860,with special reference to those near Santa Rosa,
Nc21,Lake Miwok,xd1120,lake1258,Lake Miwok,Miwok-Costanoan,EA001,4,36-45%,1860,,
Nc25,Wukchumni,xd1124,tule1245,Tule-Kaweah Yokuts,Yokutsan,EA001,4,36-45%,1860,,
Nc28,Chumash,xd1127,cruz1243,Cruzeño,Chumashan,EA001,4,36-45%,1800,,
Nc29,Tongva,xd1128,tong1329,Tongva,Uto-Aztecan,EA001,4,36-45%,1770,,
Nc3,Northern Foothill Yokuts,xd1129,nort2937,Northern Hill/Valley Yokuts,Yokutsan,EA001,4,36-45%,1850,with special reference to those of the Northern Foothills,
Nc34,Kiliwa,xd1134,kili1268,Kiliwa,Cochimi-Yuman,EA001,4,36-45%,1880,,
Nc4,Atsugewi,xd1135,atsu1245,Atsugewi,Palaihnihan,EA001,4,36-45%,1860,,
Nc7,Yuki,xd1138,yuki1243,Yuki,Yuki-Wappo,EA001,4,36-45%,1850,,
Nd21,Tagotoka,xd1154,nort1551,North Northern Paiute,Uto-Aztecan,EA001,4,36-45%,1870,,
Nd24,Kidutokado,xd1157,nort1551,North Northern Paiute,Uto-Aztecan,EA001,4,36-45%,1870,,
Nd6,Washo,xd1196,wash1253,Washo,,EA001,4,36-45%,1850,,
Nd60,Moache,xd1197,utee1244,Ute,Uto-Aztecan,EA001,4,36-45%,1860,,
Nd62,Uncompahgre Ute,xd1199,utee1244,Ute,Uto-Aztecan,EA001,4,36-45%,1860,,
Ne21,Coahuilteco,xd1221,coah1252,Coahuilteco,,EA001,4,36-45%,1760,,
Nf9,Menominee,xd1243,meno1252,Menominee,Algic,EA001,4,36-45%,1870,,
Nh15,Mescalero,xd1265,mesc1238,Mescalero-Chiricahua Apache,Athabaskan-Eyak-Tlingit,EA001,4,36-45%,1870,,
Nh5,Maricopa,xd1281,mari1440,Maricopa,Cochimi-Yuman,EA001,4,36-45%,1850,,
Sb3,Barí (Motilon),xd1328,yukp1241,Yukpa,Cariban,EA001,4,36-45%,1940,with special reference to the Iroka,
Sc1,Warao,xd1335,wara1303,Warao,,EA001,4,36-45%,1950,,
Sh5,Choroti,xd1392,iyow1239,Iyo'wujwa Chorote,Matacoan,EA001,4,36-45%,1910,,
Si1,Bororo,xd1397,boro1282,Bororo,Bororoan,EA001,4,36-45%,1920,Kejara,
Si4,Nambikwara,xd1401,sout2994,Southern Nambikuára,Nambiquaran,EA001,4,36-45%,1940,Cocozu Group,
Si6,Guató,xd1403,guat1253,Guató,,EA001,4,36-45%,1900,,
Sj11,Shavante,xd1409,xava1240,Xavánte,Nuclear-Macro-Je,EA001,4,36-45%,1958,Village of Sao Domingo,
Sj3,Aweikoma,xd1411,xokl1240,Xokleng,Nuclear-Macro-Je,EA001,4,36-45%,1910,Duque de Caxias Reservation,
Aa8,/Xam,xd8,xamm1241,/Xam,Tuu,EA001,5,46-55%,1850,,
Id11,Gidjingali,xd774,gunn1248,Gun-narda,Maningrida,EA001,5,46-55%,1950,,
Id12,Yir Yoront,xd775,jirj1239,Jir'jorond,Pama-Nyungan,EA001,5,46-55%,1930,,
Id2,"Yolngu, Dhuwal",xd777,dhuw1249,Dhuwal,Pama-Nyungan,EA001,5,46-55%,1930,,
Id3,Tiwi,xd778,tiwi1244,Tiwi,,EA001,5,46-55%,1920,Tiwi Tribe: Melville Island,
Ie34,Bgu,xd812,bong1287,Bonggo,Austronesian,EA001,5,46-55%,1960,,
Ie36,Samarokena,xd814,sama1240,Samarokena,Greater Kwerba,EA001,5,46-55%,1950,,
Nc11,Yana,xd1109,yana1271,Yana,,EA001,5,46-55%,1860,,
Nc12,Maidu,xd1110,nort2952,Northeast Maidu,Maiduan,EA001,5,46-55%,1850,with special reference to the Northeastern Mountain Maidu,
Nc13,Nisenan,xd1111,nise1244,Nisenan,Maiduan,EA001,5,46-55%,1850,with special reference to the Hill and Mountain Nisenan,
Nc17,Northern Pomo,xd1115,nort2966,Northern Pomo,Pomoan,EA001,5,46-55%,1860,with special reference to those of Kalekau,
Nc2,Tübalulabal,xd1118,tuba1278,Tübatulabal,Uto-Aztecan,EA001,5,46-55%,1850,,
Nc20,Wappo,xd1119,wapp1239,Wappo,Yuki-Wappo,EA001,5,46-55%,1860,,
Nc22,Patwin,xd1121,patw1250,Patwin,Wintuan,EA001,5,46-55%,1850,with special reference to the Hill Patwin,
Nc23,Western Mono,xd1122,mono1275,Mono (USA),Uto-Aztecan,EA001,5,46-55%,1870,,
Nc24,Southern Valley Yokuts,xd1123,vall1251,Valley Yokuts,Yokutsan,EA001,5,46-55%,1860,Tulare Lake,
Nc26,Salinan,xd1125,sali1253,Salinan,,EA001,5,46-55%,1770,,
Nc27,Kawaiisu,xd1126,kawa1283,Kawaiisu,Uto-Aztecan,EA001,5,46-55%,1860,,
Nc6,Kumeyaay,xd1137,kumi1248,Tipai,Cochimi-Yuman,EA001,5,46-55%,1850,with special reference to the Southern Diegueno,
Nc9,Modoc,xd1140,klam1254,Klamath-Modoc,,EA001,5,46-55%,1860,,
Nd22,Wadadokado,xd1155,nort1551,North Northern Paiute,Uto-Aztecan,EA001,5,46-55%,1870,Wadadika of Harney Valley,
Nd23,Atsakudokwa,xd1156,nort1551,North Northern Paiute,Uto-Aztecan,EA001,5,46-55%,1870,,
Nd25,Sawakudokwa,xd1158,nort1551,North Northern Paiute,Uto-Aztecan,EA001,5,46-55%,1870,,
Nd27,Kuyuidokado,xd1160,sout2967,South Northern Paiute,Uto-Aztecan,EA001,5,46-55%,1860,,
Nd30,Eastern Mono,xd1164,mono1275,Mono (USA),Uto-Aztecan,EA001,5,46-55%,1870,,
Nd39,Spring Valley Shoshoni,xd995,west2622,Western Shoshoni,Uto-Aztecan,EA001,5,46-55%,1870,including the Shoshoni of Snake and Antelope Valleys,
Nd42,Elko Shoshoni,xd1177,west2622,Western Shoshoni,Uto-Aztecan,EA001,5,46-55%,1870,"including the Carlin, Halleck, and Wells groups",
Nd43,White Knife Shoshoni,xd1178,west2622,Western Shoshoni,Uto-Aztecan,EA001,5,46-55%,1860,,
Nd48,Gosiute,xd1183,gosi1242,Gosiute,Uto-Aztecan,EA001,5,46-55%,1860,with special reference to those of Deep Creek,
Nd49,Antarianunts,xd1184,utee1244,Ute,Uto-Aztecan,EA001,5,46-55%,1860,including the Kaiparowits band,
Nd5,Hukundika,xd1185,nort2955,Northern Shoshoni,Uto-Aztecan,EA001,5,46-55%,1870,,
Nd52,Shivwits,xd1188,sout2969,Southern Paiute,Uto-Aztecan,EA001,5,46-55%,1860,"including the Suwuntsu (St. George), Gunlock, and Uinkaret groups of Southern Paiute",
Nd56,San Juan,xd1192,sout2969,Southern Paiute,Uto-Aztecan,EA001,5,46-55%,1860,,
Ni5,Chichimeca,xd1290,chic1272,Chichimeca-Jonaz,Otomanguean,EA001,5,46-55%,1570,,
Sj5,Aimoré,xd1413,kren1239,Krenak,Nuclear-Macro-Je,EA001,5,46-55%,1880,Naknenuk subtribe,
Aa9,Hadza,xd9,hadz1240,Hadza,,EA001,6,56-65%,1910,Hatsa Kindiga Tribe,
Id1,Northern Aranda,xd772,east2379,Eastern Arrernte,Pama-Nyungan,EA001,6,56-65%,1900,Alice Springs and environs,
Id10,Walbiri,xd773,warl1254,Warlpiri,Pama-Nyungan,EA001,6,56-65%,1930,,
Ie33,Soromadja,xd811,nucl1595,Kwerba,Greater Kwerba,EA001,6,56-65%,1950,with special reference to the village of Muramarew,
Nc1,Nomlaki,xd1107,noml1242,Nomlaki,Wintuan,EA001,6,56-65%,1850,,
Nc30,Serrano,xd1130,serr1255,Serrano,Uto-Aztecan,EA001,6,56-65%,1870,,
